ID_FUNKTION_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,FUNKTIONSBEZEICHNUNG,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
1680_EINSITZ_1_FUNKTION_1,1680_EINSITZ_1,1680,Zeier_Hans_1937__,,,,,,,
1685_EINSITZ_1_FUNKTION_1,1685_EINSITZ_1,1685,Schuler_Eduard_1912__,,,,,,,
1707_EINSITZ_1_FUNKTION_1,1707_EINSITZ_1,1707,Schaufelberger_Jakob_1904__,,,,,,,
1713_EINSITZ_1_FUNKTION_1,1713_EINSITZ_1,1713,Messikommer_Alfred_1888__,,,,,,,
1746_EINSITZ_1_FUNKTION_1,1746_EINSITZ_1,1746,Merz_Jakob_1891__,,,,,,,
1750_EINSITZ_1_FUNKTION_1,1750_EINSITZ_1,1750,Buff_Ernst_1893__,,,,,,,
1750_EINSITZ_2_FUNKTION_1,1750_EINSITZ_2,1750,Buff_Ernst_1893__,,,,,,,
1797_EINSITZ_1_FUNKTION_1,1797_EINSITZ_1,1797,Huber_Fridolin_1903__,,,,,,,
1821_EINSITZ_1_FUNKTION_1,1821_EINSITZ_1,1821,Langhard_Konrad_1897__,,,,,,,
1825_EINSITZ_1_FUNKTION_1,1825_EINSITZ_1,1825,Diriwächter_Jakob_1893__,,,,,,,
1826_EINSITZ_1_FUNKTION_1,1826_EINSITZ_1,1826,Rubli_Ernst_1890__,,,,,,,
1845_EINSITZ_1_FUNKTION_1,1845_EINSITZ_1,1845,Werner_Markus_1962__,,,,,,,
1850_EINSITZ_1_FUNKTION_1,1850_EINSITZ_1,1850,Züblin_Georg_1941__,,,,,,,
1851_EINSITZ_1_FUNKTION_1,1851_EINSITZ_1,1851,Kaltenrieder_Urs_Daniel_1947__,,,,,,,
1893_EINSITZ_1_FUNKTION_1,1893_EINSITZ_1,1893,Kunz_Helen_1942__,,,,,,,
1909_EINSITZ_1_FUNKTION_1,1909_EINSITZ_1,1909,Hürlimann_Karl_1910__,,,,,,,
1918_EINSITZ_1_FUNKTION_1,1918_EINSITZ_1,1918,Mona_Marco_1942__,,,,,,,
1924_EINSITZ_1_FUNKTION_1,1924_EINSITZ_1,1924,Winkelmann_Josef_1942__,,,,,,,
1935_EINSITZ_1_FUNKTION_1,1935_EINSITZ_1,1935,Hafner_Franz_1925__,,,,,,,
1953_EINSITZ_1_FUNKTION_1,1953_EINSITZ_1,1953,Günthart_Gottfried_1907__,,,,,,,
1958_EINSITZ_1_FUNKTION_1,1958_EINSITZ_1,1958,Hürlimann_Albert_1902__,,,,,,,
1961_EINSITZ_1_FUNKTION_1,1961_EINSITZ_1,1961,Eberle_Hans_1935__,,,,,,,
1962_EINSITZ_1_FUNKTION_1,1962_EINSITZ_1,1962,Gugerli_Karl_1910__,,,,,,,
1964_EINSITZ_1_FUNKTION_1,1964_EINSITZ_1,1964,Szabel_Erhard_1927__,,,,,,,
1978_EINSITZ_1_FUNKTION_1,1978_EINSITZ_1,1978,Kessler_Emil_1924__,,,,,,,
1980_EINSITZ_1_FUNKTION_1,1980_EINSITZ_1,1980,Meier_Emil_1909__,,,,,,,
1981_EINSITZ_1_FUNKTION_1,1981_EINSITZ_1,1981,Egli_Jules_1914__,,,,,,,
1984_EINSITZ_1_FUNKTION_1,1984_EINSITZ_1,1984,Gyr_Ernst_1917__,,,,,,,
1987_EINSITZ_1_FUNKTION_1,1987_EINSITZ_1,1987,Cueni_Josef_1918__,,,,,,,
1992_EINSITZ_1_FUNKTION_1,1992_EINSITZ_1,1992,Langner_Paul_1912__,,,,,,,
1994_EINSITZ_1_FUNKTION_1,1994_EINSITZ_1,1994,Bührer_Max_1907__,,,,,,,
2000_EINSITZ_1_FUNKTION_1,2000_EINSITZ_1,2000,Kunz_Ernst_1903__,,,,,,,
2003_EINSITZ_1_FUNKTION_1,2003_EINSITZ_1,2003,Hürlimann_Fritz_1886__,,,,,,,
2005_EINSITZ_1_FUNKTION_1,2005_EINSITZ_1,2005,Peter_Werner_1901__,,,,,,,
2015_EINSITZ_1_FUNKTION_1,2015_EINSITZ_1,2015,Meier_Emil_1893__,,,,,,,
2016_EINSITZ_1_FUNKTION_1,2016_EINSITZ_1,2016,Moos_Albert_1899__,,,,,,,
2025_EINSITZ_1_FUNKTION_1,2025_EINSITZ_1,2025,Hirzel_Karl_1882__,,,,,,,
2046_EINSITZ_1_FUNKTION_1,2046_EINSITZ_1,2046,Schneider_Heinrich_1918__,,,,,,,
2052_EINSITZ_1_FUNKTION_1,2052_EINSITZ_1,2052,Mantel_Hans_1908__,,,,,,,
2058_EINSITZ_1_FUNKTION_1,2058_EINSITZ_1,2058,Fehr_Otto_1886__,,,,,,,
2061_EINSITZ_1_FUNKTION_1,2061_EINSITZ_1,2061,Meier_Walter_1942__,,,,,,,
2106_EINSITZ_1_FUNKTION_1,2106_EINSITZ_1,2106,Günthard_Alois_1880__,,,,,,,
2140_EINSITZ_1_FUNKTION_1,2140_EINSITZ_1,2140,Hess_Alfred_1876__,,,,,,,
2146_EINSITZ_1_FUNKTION_1,2146_EINSITZ_1,2146,Andreae_Karl_1874_08_23,,,,,,,
2162_EINSITZ_1_FUNKTION_1,2162_EINSITZ_1,2162,Locher_Hans_1896__,,,,,,,
2196_EINSITZ_1_FUNKTION_1,2196_EINSITZ_1,2196,Schäfer_Eugen_1887__,,,,,,,
2206_EINSITZ_1_FUNKTION_1,2206_EINSITZ_1,2206,Meier_Josef_1879__,,,,,,,
2212_EINSITZ_1_FUNKTION_1,2212_EINSITZ_1,2212,Gysler_Paul_1893_12_06,,,,,,,
2218_EINSITZ_1_FUNKTION_1,2218_EINSITZ_1,2218,Schurter_Otto_1890__,,,,,,,
2223_EINSITZ_1_FUNKTION_1,2223_EINSITZ_1,2223,Held-Fürst_Gottfried_1863__,,,,,,,
2232_EINSITZ_1_FUNKTION_1,2232_EINSITZ_1,2232,Peter_Albert_1885__,,,,,,,
2242_EINSITZ_1_FUNKTION_1,2242_EINSITZ_1,2242,Rebsamen_Wilhelm_1885__,,,,,,,
2243_EINSITZ_1_FUNKTION_1,2243_EINSITZ_1,2243,Kägi_Karl_1892__,,,,,,,
2244_EINSITZ_1_FUNKTION_1,2244_EINSITZ_1,2244,Oertli_Konrad_1892__,,,,,,,
2263_EINSITZ_1_FUNKTION_1,2263_EINSITZ_1,2263,Pelizzoni_Josef_1876__,,,,,,,
2273_EINSITZ_1_FUNKTION_1,2273_EINSITZ_1,2273,Leuenberger_Hermann_1901_07_15,,,,,,,
2277_EINSITZ_1_FUNKTION_1,2277_EINSITZ_1,2277,Appenzeller_Hans_1912__,,,,,,,
2355_EINSITZ_1_FUNKTION_1,2355_EINSITZ_1,2355,Schrafl_Anton_1932__,,,,,,,
2408_EINSITZ_1_FUNKTION_1,2408_EINSITZ_1,2408,Genner_Ruth_1956_01_13,,,,,,,
2409_EINSITZ_1_FUNKTION_1,2409_EINSITZ_1,2409,Goll_Christine_1956_12_10,,,,,,,
2414_EINSITZ_1_FUNKTION_1,2414_EINSITZ_1,2414,Hackhofer_Karl_1904_04_10,,,,,,,
2465_EINSITZ_1_FUNKTION_1,2465_EINSITZ_1,2465,Gatti_Ernst_1881__,,,,,,,
2468_EINSITZ_1_FUNKTION_1,2468_EINSITZ_1,2468,Schelling_Emil_1876__,,,,,,,
2482_EINSITZ_1_FUNKTION_1,2482_EINSITZ_1,2482,Täuber_Karl_1867__,,,,,,,
2483_EINSITZ_1_FUNKTION_1,2483_EINSITZ_1,2483,Baumann_Arnold_1862__,,,,,,,
2512_EINSITZ_1_FUNKTION_1,2512_EINSITZ_1,2512,Pfleghard_Otto_1869_12_12,,,,,,,
2512_EINSITZ_2_FUNKTION_1,2512_EINSITZ_2,2512,Pfleghard_Otto_1869_12_12,,,,,,,
2515_EINSITZ_1_FUNKTION_1,2515_EINSITZ_1,2515,Roth-Ochsner_Johann_1872__,,,,,,,
2516_EINSITZ_1_FUNKTION_1,2516_EINSITZ_1,2516,Thomann_Albert_1862__,,,,,,,
2518_EINSITZ_1_FUNKTION_1,2518_EINSITZ_1,2518,Rietmann_Ernst_1870__,,,,,,,
2519_EINSITZ_1_FUNKTION_1,2519_EINSITZ_1,2519,Wetter_Ernst_1877_08_27,,,,,,,
2539_EINSITZ_1_FUNKTION_1,2539_EINSITZ_1,2539,Schneider_Karl_1879__,,,,,,,
2540_EINSITZ_1_FUNKTION_1,2540_EINSITZ_1,2540,Wirth_Werner_1886__,,,,,,,
2542_EINSITZ_1_FUNKTION_1,2542_EINSITZ_1,2542,Hausammann_Louis_1892__,,,,,,,
2544_EINSITZ_1_FUNKTION_1,2544_EINSITZ_1,2544,Müller_Hermann_1879__,,,,,,,
2553_EINSITZ_1_FUNKTION_1,2553_EINSITZ_1,2553,Fischbacher_Jakob_1887__,,,,,,,
2556_EINSITZ_1_FUNKTION_1,2556_EINSITZ_1,2556,Butz_Paul_1888__,,,,,,,
2557_EINSITZ_1_FUNKTION_1,2557_EINSITZ_1,2557,Eberhard_Konrad_1858__,,,,,,,
2569_EINSITZ_1_FUNKTION_1,2569_EINSITZ_1,2569,Messmer_Arnold_1889__,,,,,,,
2572_EINSITZ_1_FUNKTION_1,2572_EINSITZ_1,2572,Hauser_Rudolf_1873__,,,,,,,
2573_EINSITZ_1_FUNKTION_1,2573_EINSITZ_1,2573,Hafner_Heinrich_1876__,,,,,,,
2574_EINSITZ_2_FUNKTION_1,2574_EINSITZ_2,2574,Müller_Kaspar_1878__,,,,,,,
2574_EINSITZ_1_FUNKTION_1,2574_EINSITZ_1,2574,Müller_Kaspar_1878__,,,,,,,
2575_EINSITZ_1_FUNKTION_1,2575_EINSITZ_1,2575,Appenzeller_Albert_1878__,,,,,,,
2576_EINSITZ_1_FUNKTION_1,2576_EINSITZ_1,2576,Geyer_August_1882__,,,,,,,
2577_EINSITZ_1_FUNKTION_1,2577_EINSITZ_1,2577,Riedi_Andreas_1866__,,,,,,,
2579_EINSITZ_1_FUNKTION_1,2579_EINSITZ_1,2579,Gasser_Gotthilf_1877__,,,,,,,
2582_EINSITZ_1_FUNKTION_1,2582_EINSITZ_1,2582,Bühler_Hans_1889__,,,,,,,
2608_EINSITZ_1_FUNKTION_1,2608_EINSITZ_1,2608,Toggenburger_Emil_1892__,,,,,,,
2608_EINSITZ_2_FUNKTION_1,2608_EINSITZ_2,2608,Toggenburger_Emil_1892__,,,,,,,
2610_EINSITZ_1_FUNKTION_1,2610_EINSITZ_1,2610,Weidmann_Alfred_1925__,,,,,,,
2645_EINSITZ_1_FUNKTION_1,2645_EINSITZ_1,2645,Schudel_Max_1894__,,,,,,,
2686_EINSITZ_1_FUNKTION_1,2686_EINSITZ_1,2686,Beyeler_Walter_1911__,,,,,,,
2686_EINSITZ_2_FUNKTION_1,2686_EINSITZ_2,2686,Beyeler_Walter_1911__,,,,,,,
2701_EINSITZ_2_FUNKTION_1,2701_EINSITZ_2,2701,Fuchs_Hans_1922__,,,,,,,
2701_EINSITZ_1_FUNKTION_1,2701_EINSITZ_1,2701,Fuchs_Hans_1922__,,,,,,,
2705_EINSITZ_2_FUNKTION_1,2705_EINSITZ_2,2705,Bloch_Heini_1940__,,,,,,,
2705_EINSITZ_1_FUNKTION_1,2705_EINSITZ_1,2705,Bloch_Heini_1940__,,,,,,,
2742_EINSITZ_1_FUNKTION_1,2742_EINSITZ_1,2742,Spinner_Heinrich_1886__,,,,,,,
2744_EINSITZ_1_FUNKTION_1,2744_EINSITZ_1,2744,Studer_Jean_1875__,,,,,,,
2749_EINSITZ_1_FUNKTION_1,2749_EINSITZ_1,2749,Meyerhofer_Eduard_1885__,,,,,,,
2757_EINSITZ_1_FUNKTION_1,2757_EINSITZ_1,2757,Felber_Ernst_1889__,,,,,,,
2759_EINSITZ_1_FUNKTION_1,2759_EINSITZ_1,2759,Wipf_Erhard_1873__,,,,,,,
2761_EINSITZ_1_FUNKTION_1,2761_EINSITZ_1,2761,Hauser_Emil_1862__,,,,,,,
2764_EINSITZ_1_FUNKTION_1,2764_EINSITZ_1,2764,Zwald_Hans_1869__,,,,,,,
2765_EINSITZ_1_FUNKTION_1,2765_EINSITZ_1,2765,Schweizer_Karl_1881__,,,,,,,
2769_EINSITZ_1_FUNKTION_1,2769_EINSITZ_1,2769,Schwarzenbach_Fritz_1864__,,,,,,,
2772_EINSITZ_1_FUNKTION_1,2772_EINSITZ_1,2772,Kessler_Ernst_1883__,,,,,,,
2778_EINSITZ_1_FUNKTION_1,2778_EINSITZ_1,2778,Broch_Josef_1890__,,,,,,,
2779_EINSITZ_1_FUNKTION_1,2779_EINSITZ_1,2779,Vollrath_Otto_1884__,,,,,,,
2784_EINSITZ_1_FUNKTION_1,2784_EINSITZ_1,2784,Baumgartner_Leo_1889__,,,,,,,
2790_EINSITZ_1_FUNKTION_1,2790_EINSITZ_1,2790,Näf_Rudolf_1859__,,,,,,,
2832_EINSITZ_1_FUNKTION_1,2832_EINSITZ_1,2832,Kägi_Wilhelm_1866__,,,,,,,
2835_EINSITZ_1_FUNKTION_1,2835_EINSITZ_1,2835,Furrer_Johannes_1879__,,,,,,,
2851_EINSITZ_1_FUNKTION_1,2851_EINSITZ_1,2851,Müller_Heinrich_1911_09_30,,,,,,,
2876_EINSITZ_1_FUNKTION_1,2876_EINSITZ_1,2876,Steiger_Hans_1944_06_25,,,,,,,
2881_EINSITZ_1_FUNKTION_1,2881_EINSITZ_1,2881,Tanner_Fritz_1923_06_20,,,,,,,
2897_EINSITZ_1_FUNKTION_1,2897_EINSITZ_1,2897,Gubelmann_Richard_1929_04_24,,,,,,,
2908_EINSITZ_1_FUNKTION_1,2908_EINSITZ_1,2908,Freitag_Emil_1883__,,,,,,,
2909_EINSITZ_1_FUNKTION_1,2909_EINSITZ_1,2909,Loepfe_Ernst_1896__,,,,,,,
2911_EINSITZ_1_FUNKTION_1,2911_EINSITZ_1,2911,Brunner_Ferdinand_1893__,,,,,,,
2912_EINSITZ_1_FUNKTION_1,2912_EINSITZ_1,2912,Schätti_Albert_1905__,,,,,,,
2937_EINSITZ_1_FUNKTION_1,2937_EINSITZ_1,2937,Buser_Hans___,,,,,,,
2940_EINSITZ_1_FUNKTION_1,2940_EINSITZ_1,2940,Schwarz-Erb_Heinrich___,,,,,,,
2946_EINSITZ_1_FUNKTION_1,2946_EINSITZ_1,2946,Büeler_Heinrich_1875__,,,,,,,
2954_EINSITZ_2_FUNKTION_1,2954_EINSITZ_2,2954,Schmid_Werner_1898_11_06,,,,,,,
2954_EINSITZ_1_FUNKTION_1,2954_EINSITZ_1,2954,Schmid_Werner_1898_11_06,,,,,,,
2964_EINSITZ_1_FUNKTION_1,2964_EINSITZ_1,2964,Meier_Irène_1962__,,,,,,,
2968_EINSITZ_1_FUNKTION_1,2968_EINSITZ_1,2968,Troesch-Schnyder_Franziska_1946__,,,,,,,
2971_EINSITZ_1_FUNKTION_1,2971_EINSITZ_1,2971,Frischknecht_Ernst_1939__,,,,,,,
2977_EINSITZ_1_FUNKTION_1,2977_EINSITZ_1,2977,Wietlisbach_Paul_1944__,,,,,,,
2982_EINSITZ_1_FUNKTION_1,2982_EINSITZ_1,2982,Styger_Laurenz_1944_06_25,,,,,,,
2983_EINSITZ_1_FUNKTION_1,2983_EINSITZ_1,2983,Gattiker_Caspar-Vital_1945__,,,,,,,
2994_EINSITZ_1_FUNKTION_1,2994_EINSITZ_1,2994,Gerber-Weeber_Doris_1945__,,,,,,,
2996_EINSITZ_1_FUNKTION_1,2996_EINSITZ_1,2996,Aisslinger_Peter_1951__,,,,,,,
3007_EINSITZ_1_FUNKTION_1,3007_EINSITZ_1,3007,Grau_Peter_1942__,,,,,,,
3008_EINSITZ_1_FUNKTION_1,3008_EINSITZ_1,3008,Guler_Anna_1947__,,,,,,,
3011_EINSITZ_1_FUNKTION_1,3011_EINSITZ_1,3011,Bretscher_Christian_1963__,,,,,,,
3014_EINSITZ_1_FUNKTION_1,3014_EINSITZ_1,3014,Weiss_Karl_1936__,,,,,,,
3028_EINSITZ_1_FUNKTION_1,3028_EINSITZ_1,3028,Bösel_Bruno_1960__,,,,,,,
3029_EINSITZ_1_FUNKTION_1,3029_EINSITZ_1,3029,Welti_Ulrich_1937__,,,,,,,
3035_EINSITZ_1_FUNKTION_1,3035_EINSITZ_1,3035,Amstutz_Hanspeter_1947__,,,,,,,
3037_EINSITZ_1_FUNKTION_1,3037_EINSITZ_1,3037,Kuhn_Bruno_1947__,,,,,,,
3044_EINSITZ_1_FUNKTION_1,3044_EINSITZ_1,3044,Müller_Felix_1957__,,,,,,,
3046_EINSITZ_1_FUNKTION_1,3046_EINSITZ_1,3046,Sigg_Hans_1952__,,,,,,,
3048_EINSITZ_1_FUNKTION_1,3048_EINSITZ_1,3048,Wohlwend_Ernst_1947_01_14,,,,,,,
3050_EINSITZ_1_FUNKTION_1,3050_EINSITZ_1,3050,Eisenlohr_Markus_1959__,,,,,,,
3051_EINSITZ_1_FUNKTION_1,3051_EINSITZ_1,3051,Gehrig_Leo_1946__,,,,,,,
3055_EINSITZ_1_FUNKTION_1,3055_EINSITZ_1,3055,Schmid_Hansjörg_1947__,,,,,,,
3056_EINSITZ_1_FUNKTION_1,3056_EINSITZ_1,3056,Hunziker_Erhard_1934__,,,,,,,
3060_EINSITZ_1_FUNKTION_1,3060_EINSITZ_1,3060,Weilenmann_Edwin_1929__,,,,,,,
3064_EINSITZ_1_FUNKTION_1,3064_EINSITZ_1,3064,Stucki_Richard_1938__,,,,,,,
3092_EINSITZ_1_FUNKTION_1,3092_EINSITZ_1,3092,Schiesser_Gabriel_1863__,,,,,,,
3093_EINSITZ_1_FUNKTION_1,3093_EINSITZ_1,3093,Hefti-Meier_Heinrich_1870__,,,,,,,
3103_EINSITZ_1_FUNKTION_1,3103_EINSITZ_1,3103,Kindlimann_Fritz_1868__,,,,,,,
3107_EINSITZ_1_FUNKTION_1,3107_EINSITZ_1,3107,Larcher_Josef_1884__,,,,,,,
3108_EINSITZ_1_FUNKTION_1,3108_EINSITZ_1,3108,Schwäble_Josef_1869__,,,,,,,
3113_EINSITZ_2_FUNKTION_1,3113_EINSITZ_2,3113,Löhrer_Alfred_1943__,,,,,,,
3113_EINSITZ_1_FUNKTION_1,3113_EINSITZ_1,3113,Löhrer_Alfred_1943__,,,,,,,
3115_EINSITZ_1_FUNKTION_1,3115_EINSITZ_1,3115,Hornung_Diana_1952__,,,,,,,
3116_EINSITZ_1_FUNKTION_1,3116_EINSITZ_1,3116,Renz_Hugo_1943__,,,,,,,
3118_EINSITZ_1_FUNKTION_1,3118_EINSITZ_1,3118,Honegger_Andreas_1948__,,,,,,,
3119_EINSITZ_1_FUNKTION_1,3119_EINSITZ_1,3119,Schloeth_Daniel_1965__,,,,,,,
3133_EINSITZ_1_FUNKTION_1,3133_EINSITZ_1,3133,Meili-Bernet_Marianne_1942__,,,,,,,
3137_EINSITZ_1_FUNKTION_1,3137_EINSITZ_1,3137,Longoni-Portmann_Elisabeth_1924__,,,,,,,
3140_EINSITZ_1_FUNKTION_1,3140_EINSITZ_1,3140,Grob_Heinrich_1941__,,,,,,,
3158_EINSITZ_1_FUNKTION_1,3158_EINSITZ_1,3158,Schwarzenbach_Albert_1936__,,,,,,,
3178_EINSITZ_1_FUNKTION_1,3178_EINSITZ_1,3178,Ivic-von_Rechenberg_Heidi_1946__,,,,,,,
3182_EINSITZ_1_FUNKTION_1,3182_EINSITZ_1,3182,Derrer_Gustav_1939__,,,,,,,
3186_EINSITZ_1_FUNKTION_1,3186_EINSITZ_1,3186,Oehrli_Robert_1913__,,,,,,,
3187_EINSITZ_1_FUNKTION_1,3187_EINSITZ_1,3187,Meyer_Jakob_1913__,,,,,,,
3199_EINSITZ_1_FUNKTION_1,3199_EINSITZ_1,3199,Bussmann_Walter_1911__,,,,,,,
3214_EINSITZ_1_FUNKTION_1,3214_EINSITZ_1,3214,Frei_Hans_1925__,,,,,,,
3235_EINSITZ_1_FUNKTION_1,3235_EINSITZ_1,3235,Meyer_Robert_1905_03_24,,,,,,,
3235_EINSITZ_2_FUNKTION_1,3235_EINSITZ_2,3235,Meyer_Robert_1905_03_24,,,,,,,
3246_EINSITZ_1_FUNKTION_1,3246_EINSITZ_1,3246,Kupper_Karl_1902__,,,,,,,
3248_EINSITZ_1_FUNKTION_1,3248_EINSITZ_1,3248,Mettler_Walter_1914__,,,,,,,
3257_EINSITZ_1_FUNKTION_1,3257_EINSITZ_1,3257,Egli_Ernst_1911__,,,,,,,
3259_EINSITZ_1_FUNKTION_1,3259_EINSITZ_1,3259,Medici_Primo_1906__,,,,,,,
3259_EINSITZ_2_FUNKTION_1,3259_EINSITZ_2,3259,Medici_Primo_1906__,,,,,,,
3264_EINSITZ_1_FUNKTION_1,3264_EINSITZ_1,3264,Schraner_Leo_1904__,,,,,,,
3272_EINSITZ_1_FUNKTION_1,3272_EINSITZ_1,3272,Siegrist_Hermann_1914__,,,,,,,
3273_EINSITZ_1_FUNKTION_1,3273_EINSITZ_1,3273,Schneider_Alfred_1900__,,,,,,,
3278_EINSITZ_1_FUNKTION_1,3278_EINSITZ_1,3278,Kunz_Heinrich_1902__,,,,,,,
3286_EINSITZ_1_FUNKTION_1,3286_EINSITZ_1,3286,Hürlimann_Werner_1907__,,,,,,,
3289_EINSITZ_1_FUNKTION_1,3289_EINSITZ_1,3289,Peter_Robert_1889__,,,,,,,
3308_EINSITZ_1_FUNKTION_1,3308_EINSITZ_1,3308,Kübler_Rudolf_1897__,,,,,,,
3324_EINSITZ_1_FUNKTION_1,3324_EINSITZ_1,3324,Sessler_Konrad_1906__,,,,,,,
3333_EINSITZ_2_FUNKTION_1,3333_EINSITZ_2,3333,Hunziker_Fritz_1886__,,,,,,,
3333_EINSITZ_1_FUNKTION_1,3333_EINSITZ_1,3333,Hunziker_Fritz_1886__,,,,,,,
3339_EINSITZ_1_FUNKTION_1,3339_EINSITZ_1,3339,Gossweiler_Albert_1888__,,,,,,,
3343_EINSITZ_1_FUNKTION_1,3343_EINSITZ_1,3343,Meier_Rudolf_1907__,,,,,,,
3354_EINSITZ_1_FUNKTION_1,3354_EINSITZ_1,3354,Müller_Jakob_1910__,,,,,,,
3356_EINSITZ_1_FUNKTION_1,3356_EINSITZ_1,3356,Vollenweider_Jakob_1893__,,,,,,,
3370_EINSITZ_1_FUNKTION_1,3370_EINSITZ_1,3370,Brunner_Otto_1896_10_21,,,,,,,
3370_EINSITZ_2_FUNKTION_1,3370_EINSITZ_2,3370,Brunner_Otto_1896_10_21,,,,,,,
3399_EINSITZ_2_FUNKTION_1,3399_EINSITZ_2,3399,Landis_Paul_1872__,,,,,,,
3399_EINSITZ_1_FUNKTION_1,3399_EINSITZ_1,3399,Landis_Paul_1872__,,,,,,,
3409_EINSITZ_1_FUNKTION_1,3409_EINSITZ_1,3409,Zimmermann_Josef_1897__,,,,,,,
3422_EINSITZ_1_FUNKTION_1,3422_EINSITZ_1,3422,Vogel_Emil___,,,,,,,
3424_EINSITZ_2_FUNKTION_1,3424_EINSITZ_2,3424,Schläpfer_Hans_1893_06_30,,,,,,,
3424_EINSITZ_1_FUNKTION_1,3424_EINSITZ_1,3424,Schläpfer_Hans_1893_06_30,,,,,,,
3425_EINSITZ_1_FUNKTION_1,3425_EINSITZ_1,3425,Hauser_Karl_1905__,,,,,,,
3425_EINSITZ_2_FUNKTION_1,3425_EINSITZ_2,3425,Hauser_Karl_1905__,,,,,,,
3438_EINSITZ_1_FUNKTION_1,3438_EINSITZ_1,3438,Casserini_Karl_1902__,,,,,,,
3438_EINSITZ_2_FUNKTION_1,3438_EINSITZ_2,3438,Casserini_Karl_1902__,,,,,,,
3442_EINSITZ_2_FUNKTION_1,3442_EINSITZ_2,3442,Fischer_Jean_1876__,,,,,,,
3442_EINSITZ_1_FUNKTION_1,3442_EINSITZ_1,3442,Fischer_Jean_1876__,,,,,,,
3443_EINSITZ_1_FUNKTION_1,3443_EINSITZ_1,3443,Gebert_Gottlieb_1902__,,,,,,,
3453_EINSITZ_2_FUNKTION_1,3453_EINSITZ_2,3453,Oeschger_Fridolin_1894__,,,,,,,
3453_EINSITZ_3_FUNKTION_1,3453_EINSITZ_3,3453,Oeschger_Fridolin_1894__,,,,,,,
3453_EINSITZ_1_FUNKTION_1,3453_EINSITZ_1,3453,Oeschger_Fridolin_1894__,,,,,,,
3462_EINSITZ_1_FUNKTION_1,3462_EINSITZ_1,3462,Aeppli_Emil_1878__,,,,,,,
3463_EINSITZ_1_FUNKTION_1,3463_EINSITZ_1,3463,Frei_Gottfried_1881__,,,,,,,
3464_EINSITZ_1_FUNKTION_1,3464_EINSITZ_1,3464,Keusch_Friedrich_1884__,,,,,,,
3471_EINSITZ_1_FUNKTION_1,3471_EINSITZ_1,3471,Küng_Gottlieb_1880__,,,,,,,
3474_EINSITZ_2_FUNKTION_1,3474_EINSITZ_2,3474,Bürchler_Albert_1868__,,,,,,,
3474_EINSITZ_1_FUNKTION_1,3474_EINSITZ_1,3474,Bürchler_Albert_1868__,,,,,,,
3480_EINSITZ_1_FUNKTION_1,3480_EINSITZ_1,3480,Wäspe_Emil_1883__,,,,,,,
3480_EINSITZ_2_FUNKTION_1,3480_EINSITZ_2,3480,Wäspe_Emil_1883__,,,,,,,
3481_EINSITZ_1_FUNKTION_1,3481_EINSITZ_1,3481,Hafner_Robert_1890__,,,,,,,
3481_EINSITZ_2_FUNKTION_1,3481_EINSITZ_2,3481,Hafner_Robert_1890__,,,,,,,
3482_EINSITZ_1_FUNKTION_1,3482_EINSITZ_1,3482,Bergmann_Hektor_1876__,,,,,,,
3482_EINSITZ_2_FUNKTION_1,3482_EINSITZ_2,3482,Bergmann_Hektor_1876__,,,,,,,
3487_EINSITZ_1_FUNKTION_1,3487_EINSITZ_1,3487,Sorg_Max_1891__,,,,,,,
3489_EINSITZ_2_FUNKTION_1,3489_EINSITZ_2,3489,Kunz_Heinrich_1879__,,,,,,,
3489_EINSITZ_1_FUNKTION_1,3489_EINSITZ_1,3489,Kunz_Heinrich_1879__,,,,,,,
3491_EINSITZ_1_FUNKTION_1,3491_EINSITZ_1,3491,Kull_Werner_1894__,,,,,,,
3491_EINSITZ_2_FUNKTION_1,3491_EINSITZ_2,3491,Kull_Werner_1894__,,,,,,,
3494_EINSITZ_1_FUNKTION_1,3494_EINSITZ_1,3494,Bär-Huber_Heinrich_1872__,,,,,,,
3498_EINSITZ_1_FUNKTION_1,3498_EINSITZ_1,3498,Pfister_Hans_1862__,,,,,,,
3499_EINSITZ_2_FUNKTION_1,3499_EINSITZ_2,3499,Rüegg_Julius_1862__,,,,,,,
3499_EINSITZ_1_FUNKTION_1,3499_EINSITZ_1,3499,Rüegg_Julius_1862__,,,,,,,
3503_EINSITZ_1_FUNKTION_1,3503_EINSITZ_1,3503,Forrer_Jules_1883__,,,,,,,
3504_EINSITZ_1_FUNKTION_1,3504_EINSITZ_1,3504,Schlittler_Ernst_1894__,,,,,,,
3504_EINSITZ_2_FUNKTION_1,3504_EINSITZ_2,3504,Schlittler_Ernst_1894__,,,,,,,
3506_EINSITZ_1_FUNKTION_1,3506_EINSITZ_1,3506,Spöhel_Christian_1869__,,,,,,,
3508_EINSITZ_1_FUNKTION_1,3508_EINSITZ_1,3508,Brupbacher_Albert_1866__,,,,,,,
3509_EINSITZ_1_FUNKTION_1,3509_EINSITZ_1,3509,Trüb_Wilhelm_1873__,,,,,,,
3512_EINSITZ_1_FUNKTION_1,3512_EINSITZ_1,3512,Müller_Heinz_1896__,,,,,,,
3513_EINSITZ_1_FUNKTION_1,3513_EINSITZ_1,3513,Schwarber_Hans_1877__,,,,,,,
