ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,RAT,DATUM_EINTRITT_TAG,DATUM_EINTRITT_MONAT,DATUM_EINTRITT_JAHR,DATUM_AUSTRITT_TAG,DATUM_AUSTRITT_MONAT,DATUM_AUSTRITT_JAHR,WAHLKREIS,QUELLEN,BEMERKUNGEN
4866_EINSITZ_1,4866,Hug_Hans_1907__,Kantonsrat,12,1,1942,26,4,1959,1. Wahlkreis (Zürich 1+2),StAZH MM 24.60 KRP 1942/070/0652 (Amtsgelübde, 12.01.1942),Nachfolger von Schwartz, Gustav
4867_EINSITZ_1,4867,Hürlimann_Walter_1890_03_19,Kantonsrat,29,4,1935,5,8,1939,5. Wahlkreis (Zürich 7 + 8 + Zollikon),,Abgelöst von Böckli, Walter.
4871_EINSITZ_1,4871,Altermatt_Emil___,Kantonsrat,13,11,1939,2,5,1943,9. Wahlkreis (Horgen),StAZH MM 24.60 KRP 1939/008/0104 (Amtsgelübde, 13.11.1939),Nachfolger von Bertschi, Albert.
4872_EINSITZ_1,4872,Acker_Alfred_1899__,Kantonsrat,5,2,1940,4,5,1947,5. Wahlkreis (Zürich 7 + 8 + Zollikon),StAZH MM 24.60 KRP 1940/015/0159 (Amtsgelübde, 05.02.1940),Nachfolger von Maag, Albert, Dr. iur.
4872_EINSITZ_2,4872,Acker_Alfred_1899__,Kantonsrat,5,5,1947,8,5,1955,2. Wahlkreis (Zürich 3+9),,
4877_EINSITZ_1,4877,Haus_Alfred_1888__,Kantonsrat,15,7,1940,29,4,1951,14. Wahlkreis (Winterthur Stadt),StAZH MM 24.60 KRP 1940/021/0217 (Amtsgelübde, 15.07.1940),Nachfolger von Frei Emil
4878_EINSITZ_1,4878,Odermatt_Hermann_1888__,Kantonsrat,14,5,1923,16,5,1926,3. Wahlkreis (Zürich 6),,
4878_EINSITZ_2,4878,Odermatt_Hermann_1888__,Kantonsrat,15,7,1940,4,5,1947,5. Wahlkreis (Zürich 7 + 8 + Zollikon),StAZH MM 24.60 KRP 1940/021/0217 (Amtsgelübde, 15.07.1940),Nachfolger von Bürgi, Konrad, Dr.
4881_EINSITZ_2,4881,Lerch_August_1875__,Kantonsrat,9,12,1940,2,5,1943,1. Wahlkreis (Zürich 1+2),StAZH MM 24.60 KRP 1940/035/0347 (Amtsgelübde, 09.12.1940),Nachfolger von Denzler, Eduard, Dr, med.
4881_EINSITZ_1,4881,Lerch_August_1875__,Kantonsrat,29,4,1935,2,4,1939,1. Wahlkreis (Zürich 1+2),,
4887_EINSITZ_1,4887,Stadtmann_Johann___,Kantonsrat,10,3,1941,2,5,1943,7. Wahlkreis (Limmattal),StAZH MM 24.60 KRP 1941/048/0457 (Amtsgelübde, 21.04.1941),Nachfolger von Gurtner, Walter.
4892_EINSITZ_1,4892,Weber_Heinrich_1932__,Kantonsrat,2,6,1975,5,5,1991,7. Wahlkreis (Limmattal),Prot. KR 1975-1979, S. 64 (Amtsgelübde, 02.06.1975),Nachfolger von Wiederkehr, Peter, Dr.
4893_EINSITZ_1,4893,Geiges_Thomas_1941__,Kantonsrat,12,1,1975,4,7,1988,10. Wahlkreis (Meilen),Prot. KR 1975-1979, S. 1792 (Amtsgelübde, 12.01.1975),Nachfolger von Condrau, Gion, Prof. Dr. Abgelöst von Sintzel, Kurt, Dr.
4894_EINSITZ_1,4894,Bosshard_Josef_1931__,Kantonsrat,2,2,1976,29,5,1983,14. Wahlkreis (Winterthur Stadt),Prot. KR 1975-1979, S. 2012 (Amtsgelübde, 02.02.1976),Nachfolger von Eggli, Albert.
4895_EINSITZ_1,4895,Rietschi_Hans-Rudolf_1931__,Kantonsrat,24,5,1976,3,5,1987,2. Wahlkreis (Zürich 3+9),Prot. KR 1975-1979, S. 2960 (Amtsgelübde, 24.05.1976),Nachfolger von Holenstein, Peter.
4896_EINSITZ_1,4896,Sprecher_Lukretia_1942__,Kantonsrat,24,5,1976,3,5,1987,5. Wahlkreis (Zürich 7 + 8 + Zollikon),Prot. KR 1975-1979, S. 2960 (Amtsgelübde, 24.05.1976),Nachfolger von Binder, Ulrich.
4898_EINSITZ_1,4898,Gucker_Adolf_1918__,Kantonsrat,31,1,1977,13,6,1982,5. Wahlkreis (Zürich 7 + 8 + Zollikon),Prot. KR 1975-1979, S. 4953 (Amtsgelübde, 31.01.1977),Nachfolger von Balsiger, Rolf. Abgelöst von Schaub, Theo.
4900_EINSITZ_1,4900,Brändli_Heinz_1932__,Kantonsrat,31,1,1977,3,5,1987,11. Wahlkreis (Hinwil),Prot. KR 1975-1979, S. 4953 (Amtsgelübde, 31.01.1977),Nachfolger von Gnehm, Max
4901_EINSITZ_1,4901,Reiner_Karin_1931__,Kantonsrat,14,2,1977,10,7,1989,17. Wahlkreis (Bülach),Prot. KR 1975-1979, S. 5074 (Amtsgelübde, 14.02.1977),"Nachfolger von Moor, Eugen.
Abgelöst von Keller, Ruedi."
4903_EINSITZ_1,4903,Meyer_Ernst_1925__,Kantonsrat,21,3,1977,4,7,1986,16. Wahlkreis (Andelfingen),Prot. KR 1975-1979, S. 5360 (Amtsgelübde, 21.03.1977),"Nachfolger von Gisler, Konrad.
Abgelöst von Fehr, Lisbeth."
4904_EINSITZ_1,4904,Cavegn_Albert_1924__,Kantonsrat,21,3,1977,5,5,1991,2. Wahlkreis (Zürich 3+9),Prot. KR 1975-1979, S. 5360 (Amtsgelübde, 21.03.1977),Nachfolger von Hauri, Heinz, Dr.
4905_EINSITZ_1,4905,Kramer_Walter_1926__,Kantonsrat,18,4,1977,10,1,1994,17. Wahlkreis (Bülach),Prot. KR 1975-1979, S. 5595 (Amtsgelübde, 18.04.1977),"Nachfolger von Oertli, Leni.
Abgelöst von Reinhard, Peter."
4907_EINSITZ_1,4907,Zollinger_Albert___,Kantonsrat,15,8,1977,29,4,1979,3. Wahlkreis (Zürich 4+5),Prot. KR 1975-1979, S. 6373 (Amtsgelübde, 15.08.1977),Nachfolger von Walker, Willy.
4908_EINSITZ_1,4908,Kuhn_Niklaus_1934_09_16,Kantonsrat,15,8,1977,3,5,1987,2. Wahlkreis (Zürich 3+9),Prot. KR 1975-1979, S. 6373 (Amtsgelübde, 15.08.1977),Nachfolger von Grässli, Ulrich.
4909_EINSITZ_1,4909,Widmer_André___,Kantonsrat,15,8,1977,29,4,1979,11. Wahlkreis (Hinwil),Prot. KR 1975-1979, S. 6374 (Amtsgelübde, 15.08.1977),Nachfolger von Kyburz, Walter.
4911_EINSITZ_1,4911,Metzenthin_Dieter_1938__,Kantonsrat,31,10,1977,1,6,1981,5. Wahlkreis (Zürich 7 + 8 + Zollikon),Prot. KR 1975-1979, S. 7198 (Amtsgelübde, 31.10.1977),Nachfolger von Oester, Hans, Prof. Abgelöst von Pestalozzi, Marianne.
4916_EINSITZ_1,4916,Greuter_Hans_1927__,Kantonsrat,4,9,1978,29,5,1983,17. Wahlkreis (Bülach),Prot. KR 1975-1979, S. 10300 (Amtsgelübde, 04.09.1978),Nachfolger von Adank, Jakob.
4917_EINSITZ_1,4917,Dübendorfer_Karl_1921__,Kantonsrat,18,9,1978,3,11,1986,4. Wahlkreis (Zürich 6 + 10),Prot. KR 1975-1979, S. 10430 (Amtsgelübde, 18.09.1978),Nachfolger von Hintermann, Andreas, Dr. Abgelöst von Zweifel, Paul.
4920_EINSITZ_1,4920,Krämer_Rolf_1940__,Kantonsrat,20,11,1978,7,5,1995,4. Wahlkreis (Zürich 6 + 10),Prot. KR 1975-1979, S. 11130 (Amtsgelübde, 20.11.1978),Nachfolger von Reimann, Ernst.
4921_EINSITZ_1,4921,Hauser_Edwin_1932__,Kantonsrat,11,12,1978,6,11,1984,5. Wahlkreis (Zürich 7 + 8 + Zollikon),Prot. KR 1975-1979, S. 11406 (Amtsgelübde, 11.12.1978),Nachfolger von Landolt, Josef, Dr. Abgelöst von Sintzel, Kurt, Dr.
4922_EINSITZ_1,4922,Roth_Peter_1932__,Kantonsrat,8,1,1979,5,5,1991,6. Wahlkreis (Zürich 11 + 12),Prot. KR 1975-1979, S. 11656 (Amtsgelübde, 08.01.1979),Nachfolger von Meyer, Armand, Dr.
4923_EINSITZ_1,4923,Spörri_Walter___,Kantonsrat,15,1,1979,29,4,1979,8. Wahlkreis (Affoltern),Prot. KR 1975-1979, S. 11743 (Amtsgelübde, 15.01.1979),Nachfolger von Nägeli, Hans.
4927_EINSITZ_1,4927,Peter_Walter_1924__,Kantonsrat,7,6,1971,29,5,1983,15. Wahlkreis (Winterthur Land),Prot. KR 1971-1975, S. 54 (Amtsgelübde, 07.06.1971),Nachfolger von Stucki, Jakob.
4929_EINSITZ_1,4929,Ringger_Hans_1922__,Kantonsrat,10,1,1972,29,4,1979,1. Wahlkreis (Zürich 1+2),Prot. KR 1971-1975, S. 1372 (Amtsgelübde, 10.01.1972),Nachfolger von Bräm, Walter.
4931_EINSITZ_1,4931,Kriesi_Erich_F._1945__,Kantonsrat,6,3,1972,20,5,1985,10. Wahlkreis (Meilen),Prot. KR 1971-1975, S. 1830 (Amtsgelübde, 06.03.1972),Nachfolger von Frehner, Paul. Abgelöst von Huggel, Susanne.
4932_EINSITZ_1,4932,Schütz_Otto_1929__,Kantonsrat,10,4,1972,29,5,1983,6. Wahlkreis (Zürich 11 + 12),Prot. KR 1971-1975, S. 2087 (Amtsgelübde, 10.04.1972),Nachfolger von Kuhn, Oskar.
4935_EINSITZ_1,4935,Bartholet_Alfred_1937__,Kantonsrat,21,8,1972,5,5,1991,2. Wahlkreis (Zürich 3+9),Prot. KR 1971-1975, S. 2737 (Amtsgelübde, 21.08.1972),Nachfolger von Bieber, Walter, Dr.
4936_EINSITZ_1,4936,Pfister_Hans___,Kantonsrat,11,9,1972,25,5,1975,11. Wahlkreis (Hinwil),Prot. KR 1971-1975, S. 2848 (Amtsgelübde, 11.09.1972),Nachfolger von Weber, Albert.
4937_EINSITZ_1,4937,Höner_Fritz_1921__,Kantonsrat,8,1,1973,29,5,1983,14. Wahlkreis (Winterthur Stadt),Prot. KR 1971-1975, S. 3650 (Amtsgelübde, 08.01.1973),Nachfolger von Müller, Richard, Dr.
4938_EINSITZ_1,4938,Katz_Erwin___,Kantonsrat,5,2,1973,25,5,1975,2. Wahlkreis (Zürich 3+9),Prot. KR 1971-1975, S. 3894 (Amtsgelübde, 05.02.1973),Nachfolger von Bussmann, Walter.
4939_EINSITZ_1,4939,Bachmann-Brügger_Elisabeth_1935__,Kantonsrat,5,2,1973,5,5,1991,11. Wahlkreis (Hinwil),Prot. KR 1971-1975, S. 3895 (Amtsgelübde, 05.02.1973),Nachfolger von Lang, Erwin.
4940_EINSITZ_1,4940,Egli_Hans_1932__,Kantonsrat,30,4,1973,29,4,1979,14. Wahlkreis (Winterthur Stadt),Prot. KR 1971-1975, S. 4599 (Amtsgelübde, 30.04.1973),Nachfolger von Eigenheer, Walter.
4943_EINSITZ_1,4943,Moor_Eugen_1931__,Kantonsrat,11,2,1974,10,1,1977,17. Wahlkreis (Bülach),Prot. KR 1971-1975, S. 6233 (Amtsgelübde, 11.02.1974),"Nachfolger von Ganz, Fritz.
Abgelöst von Reiner, Karin."
4944_EINSITZ_1,4944,Staeger_Heinrich_1906__,Kantonsrat,22,4,1974,29,4,1979,2. Wahlkreis (Zürich 3+9),Prot. KR 1971-1975, S. 6710 (Amtsgelübde, 22.04.1974),Nachfolger von Müller, Heinrich, Dr.
4945_EINSITZ_1,4945,Stamm_Max___,Kantonsrat,6,5,1974,29,5,1983,17. Wahlkreis (Bülach),Prot. KR 1971-1975, S. 6807 (Amtsgelübde, 06.05.1974),Nachfolger von Bachmann, Kurt.
4946_EINSITZ_1,4946,Amstutz_Karl_1929__,Kantonsrat,20,5,1974,29,4,1979,6. Wahlkreis (Zürich 11 + 12),Prot. KR 1971-1975, S. 6854 (Amtsgelübde, 20.05.1974),Nachfolger von Steiner, Anton.
4947_EINSITZ_1,4947,Hofmann_Ernst_U._1943__,Kantonsrat,10,6,1974,29,4,1979,18. Wahlkreis (Dielsdorf),Prot. KR 1971-1975, S. 7000 (Amtsgelübde, 10.06.1974),Nachfolger von Hürlimann, Karl.
4948_EINSITZ_1,4948,Thomann_Hans___,Kantonsrat,25,11,1974,25,5,1975,5. Wahlkreis (Zürich 7 + 8 + Zollikon),Prot. KR 1971-1975, S. 8397 (Amtsgelübde, 25.11.1974),Nachfolger von Bockhorn, Rudolf.
4949_EINSITZ_1,4949,Scotoni_Anton_Eric_1916__,Kantonsrat,9,12,1974,18,9,1978,6. Wahlkreis (Zürich 11 + 12),Prot. KR 1971-1975, S. 8566 (Amtsgelübde, 09.12.1974),Nachfolger von Beyeler, Walter. Abgelöst von Lang, Erich.
4951_EINSITZ_1,4951,Peyer_Jürg_1943__,Kantonsrat,19,8,1991,30,5,1999,10. Wahlkreis (Meilen),Prot. KR 1991-1995, S. 638 (Amtsgelübde, 19.08.1991),Nachfolger von Heberlein, Trix.
4953_EINSITZ_1,4953,Weilenmann_Richard_1939__,Kantonsrat,13,1,1992,30,5,1999,16. Wahlkreis (Andelfingen),Prot. KR 1991-1995, S. 2327 (Amtsgelübde, 13.01.1992),Nachfolger von Fehr, Lisbeth.
4954_EINSITZ_1,4954,Zuppiger_Bruno_1952_02_25,Kantonsrat,13,1,1992,29,11,1999,11. Wahlkreis (Hinwil),Prot. KR 1991-1995, S. 2327 (Amtsgelübde, 13.01.1992),Nachfolger von Maurer, Ueli.
4955_EINSITZ_1,4955,Müller_Heidi_1941__,Kantonsrat,27,1,1992,7,5,1995,7. Wahlkreis (Dietikon),Prot. KR 1991-1995, S. 2393 (Amtsgelübde, 27.01.1992),Nachfolgerin von Waltz, Felix.
4960_EINSITZ_1,4960,Gurny_Ruth_1948__,Kantonsrat,13,6,1994,21,6,2004,12. Wahlkreis (Uster),KR Prot. 1991-1995, S. 10536 (Amtsgelübde, 13.06.1994),Nachfolgerin von Kuster, Jean-Pierre.
4962_EINSITZ_1,4962,Vogel_Josef_1942__,Kantonsrat,11,4,1994,30,5,1999,3. Wahlkreis (Zürich 4+5),KR Prot. 1991-1995, S. 10062 (Amtsgelübde, 11.04.1994),Nachfolger von Katzenstein, Annegret.
4968_EINSITZ_1,4968,Frutig_Susanne_1956__,Kantonsrat,19,4,1993,30,3,1998,18. Wahlkreis (Dielsdorf),Prot. KR 1991-1995, S.6828 (Amtsgelübde, 19.04.1993),Nachfolgerin von Kaltenrieder, Urs.
4969_EINSITZ_1,4969,Honegger_Peter_1946__,Kantonsrat,29,3,1993,7,5,1995,11. Wahlkreis (Hinwil),Prot. KR 1991-1995, S.6688 (Amtsgelübde, 29.03.1993),Nachfolger von Schärer, Karl.
4971_EINSITZ_1,4971,Krähenbühl_Vilmar_1953__,Kantonsrat,4,1,1993,19,8,2001,2. Wahlkreis (Zürich 3+9),Prot. KR 1991-1995, S. 5748 (Amtsgelübde, 04.01.1993,Nachfolger von Stoller, Werner.
4972_EINSITZ_1,4972,Stoller_Werner_1957__,Kantonsrat,6,7,1992,7,12,1992,2. Wahlkreis (Zürich 3+4+5),Prot. KR 1991-1995, S. 4214 (Amtsgelübde, 06.07.1992),"Nachfolger von Kägi, Eugen.
Abgelöst von Krähenbühl, Vilmar."
4973_EINSITZ_1,4973,Hartmann_Hansruedi_1944__,Kantonsrat,2,3,1992,20,5,2007,11. Wahlkreis (Hinwil),Prot. KR 1991-1995, S. 2796 (Amtsgelübde, 02.03.1992),Nachfolger von Fritschi, Oskar.
4974_EINSITZ_1,4974,Schellenberg_Georg_1941__,Kantonsrat,29,10,1990,18,5,2003,15. Wahlkreis (Winterthur Land),Prot. KR 1987-1991, S. 11318 (Amtsgelübde, 29.10.1990),Nachfolger von Baltensperger, Hans.
4975_EINSITZ_1,4975,Schibli_Ernst_1952_08_16,Kantonsrat,20,8,1990,3,2,2002,18. Wahlkreis (Dielsdorf),Prot. KR 1987-1991, S. 10592 (Amtsgelübde, 20.08.1990),"Nachfolger von Frei, Hans.
1992-2002: Leitung SVP-Fraktion im KR.
Abgelöst von Samuel Ramseyer, Niederglatt (04.02.2002)"
4978_EINSITZ_1,4978,Oser_Peter_1954__,Kantonsrat,26,3,1990,10,7,2000,11. Wahlkreis (Hinwil),Prot. KR 1987-1991, S. 9626 (Amtsgelübde, 26.03.1990),Nachfolger von Mona, Marco, Dr.
4982_EINSITZ_1,4982,Schürch_Christoph_1959__,Kantonsrat,5,10,1992,20,5,2007,14. Wahlkreis (Winterthur Stadt),Prot. KR 1991-1995. S. 4672 (Amtsgelübde, 05.10.1992),Nachfolger von Keiser, Andreas, Dr.
4986_EINSITZ_1,4986,Favre_Aurelia_1949__,Kantonsrat,26,6,1989,11,7,1994,14. Wahlkreis (Winterthur Stadt),Prot. KR 1987-1991, S. 6955 (Amtsgelübde, 26.06.1989),"Nachfolger von Ryser, Walter.
Ersetzt durch Ziegler, Regula."
4990_EINSITZ_1,4990,Kundert_Fridolin___,Kantonsrat,12,9,1988,5,5,1991,15. Wahlkreis (Winterthur Land),Prot. KR 1987-1991, S. 4391 (Amtsgelübde, 12.09.1988),Nachfolger von Hux, Robert, Dr.
4992_EINSITZ_1,4992,Camenisch_Gion___,Kantonsrat,18,1,1988,5,5,1991,17. Wahlkreis (Bülach),Prot. KR 1987-1991, S. 2386 (Amtsgelübde, 18.01.1988),Nachfolger von Meier, Hans.
4993_EINSITZ_1,4993,Mägli_Ueli_1947__,Kantonsrat,16,11,1987,29,6,1999,4. Wahlkreis (Zürich 6 + 10),Prot. KR 1987-1991, S. 1751 (Amtsgelübde, 16.11.1987),Nachfolger von Ledergerber, Elmar, Dr.
4996_EINSITZ_1,4996,Gujer_Rudolf_1865__,Kantonsrat,2,11,1931,28,4,1935,10. Wahlkreis (Hinwil),StAZH MM 24.57 KRP 1931/072/0629 (Amtsgelübde, 02.11.1931),Nachfolger von Heusser, Wilhelm
4998_EINSITZ_2,4998,Hauser_Paul_1898_01_29,Kantonsrat,29,4,1935,8,5,1955,14. Wahlkreis (Winterthur Stadt),,
4998_EINSITZ_1,4998,Hauser_Paul_1898_01_29,Kantonsrat,13,3,1933,28,4,1935,13. Wahlkreis (Winterthur),Signatur StAZH MM 24.58 KRP 1933/038/0275 (Amtsgelübde, 13.03.1933),"Nachfolger von Stamm Alfred und dem die Wahl ablehnenden Ernst Zellweger
"
5000_EINSITZ_2,5000,Spühler_Theodor_1878__,Kantonsrat,29,4,1935,2,4,1939,17. Wahlkreis (Bülach),,
5000_EINSITZ_1,5000,Spühler_Theodor_1878__,Kantonsrat,1,6,1931,28,4,1935,16. Wahlkreis (Bülach),StAZH MM 24.57 KRP 1931/062/0529 (Amtsgelübde, 01.06.1931),Nachfolger von Dünki Johann Jakob
5003_EINSITZ_1,5003,Bietenholz_Jakob_1877__,Kantonsrat,29,4,1935,20,10,1941,13. Wahlkreis (Pfäffikon),,Abgelöst von Egli Walter
5004_EINSITZ_1,5004,Steinmann_Paul_1893_07_05,Kantonsrat,3,4,1939,2,5,1943,1. Wahlkreis (Zürich 1+2),,
5006_EINSITZ_1,5006,Hotz_Paul_1880__,Kantonsrat,14,5,1928,28,4,1935,10. Wahlkreis (Hinwil),StAZH MM 24.56 KRP 1928/076/0582 (Amtsgelübde, 14.05.1928),Nachfolger von Walder, Reinhold
5006_EINSITZ_2,5006,Hotz_Paul_1880__,Kantonsrat,29,4,1935,4,5,1947,11. Wahlkreis (Hinwil),,
5017_EINSITZ_1,5017,Faust_J._1863__,Kantonsrat,12,5,1919,13,5,1923,5. Wahlkreis (Oerlikon),StAZH MM 24.52 KRP 1919/076/0545 (Amtsgelübde, 12.05.1919),Nachfolger von Benz, Hermann.
5018_EINSITZ_1,5018,Gattiker-Sautter_August_1873_08_16,Kantonsrat,19,5,1920,28,4,1935,8. Wahlkreis (Horgen),,
5022_EINSITZ_1,5022,Siegfried_Karl_1871__,Kantonsrat,14,5,1923,12,6,1925,1. Wahlkreis (Zürich 1+2),,Abgelöst von Meyer, Johann, Zürich 1
5031_EINSITZ_2,5031,Meyer_Johannes_1859__,Kantonsrat,17,1,1921,13,5,1923,1. Wahlkreis (Zürich 1+2),StAZH MM 24.53 KRP 1921/015/0218 (Amtsgelübde, 17.01.1921),Nachfolger von Lanz, Fr.
5031_EINSITZ_1,5031,Meyer_Johannes_1859__,Kantonsrat,26,11,1917,18,5,1920,1. Wahlkreis (Zürich 1+2),"StAZH MM 24.51 KRP 1917/011/0108 (Amtsgelübde, 26.11.1917)
",Nachfolger von Manz-Schäppi, Karl
5031_EINSITZ_3,5031,Meyer_Johannes_1859__,Kantonsrat,6,7,1925,16,5,1926,1. Wahlkreis (Zürich 1+2),StAZH MM 24.55 KRP 1925/066/0547 (Amtsgelübde, 06.07.1925),Nachfolger von Siegfried, Karl
5038_EINSITZ_1,5038,Reutlinger_Jakob_1863__,Kantonsrat,19,5,1920,9,9,1929,1. Wahlkreis (Zürich 1+2),StAZH MM 24.57 KRP 1929/007/0075 (Rücktritt, 09.09.1929),Abgelöst von Pestalozzi Hans, Dr. iur.
5039_EINSITZ_1,5039,Peter_Jean_1870__,Kantonsrat,14,5,1923,16,5,1926,10. Wahlkreis (Hinwil),,
5039_EINSITZ_2,5039,Peter_Jean_1870__,Kantonsrat,5,10,1931,28,4,1935,10. Wahlkreis (Hinwil),StAZH MM 24.57 KRP 1931/068/0596 (Amtsgelübde, 05.10.1931),Nachfolger von Wettstein, Jakob
5040_EINSITZ_1,5040,Wettstein_Jakob_1873__,Kantonsrat,14,5,1923,12,9,1931,10. Wahlkreis (Hinwil),,Abgelöst von Peter, Jean
5042_EINSITZ_2,5042,Bill_Simon_1875__,Kantonsrat,7,3,1932,28,4,1935,2. Wahlkreis (Zürich 3+4+5),StAZH MM 24.57 KRP 1932/089/0731 (Amtsgelübde, 07.03.1932),Nachfolger von Süsli, Rudolf.
5042_EINSITZ_3,5042,Bill_Simon_1875__,Kantonsrat,29,4,1935,2,4,1939,3. Wahlkreis (Zürich 4+5),,
5042_EINSITZ_1,5042,Bill_Simon_1875__,Kantonsrat,14,5,1928,12,5,1929,2. Wahlkreis (Zürich 3+4+5),StAZH MM 24.56 KRP 1928/076/0582 (Amtsgelübde, 14.05.1928),Nachfolger von Höhn, Ernst.
5043_EINSITZ_3,5043,Büchi_Jakob_1877_01_30,Kantonsrat,29,4,1935,22,6,1936,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Hürsch Oskar
5043_EINSITZ_1,5043,Büchi_Jakob_1877_01_30,Kantonsrat,28,12,1921,13,5,1923,14. Wahlkreis (Töss),StAZH MM 24.54 KRP 1921/062/0536 (Amtsgelübde, 28.12.1921),Nachfolger von Bosshart Eduard
5043_EINSITZ_2,5043,Büchi_Jakob_1877_01_30,Kantonsrat,14,5,1923,28,4,1935,13. Wahlkreis (Winterthur),,
5045_EINSITZ_1,5045,Hüttner_Hans_1908_06_09,Kantonsrat,27,4,1959,22,4,1960,5. Wahlkreis (Zürich 7 + 8 + Zollikon),,Abgelöst von Köppel, Kurt.
5047_EINSITZ_1,5047,Stark_Josef_1908__,Kantonsrat,9,5,1955,7,5,1961,2. Wahlkreis (Zürich 3+9),,Abgelöst von Ackermann, Paul.
5048_EINSITZ_2,5048,Hofmann_Paul_1893__,Kantonsrat,8,10,1935,4,5,1947,11. Wahlkreis (Hinwil),StAZH MM 24.59 KRP 1935/017/0159 (Amtsgelübde, 21.10.1935),Nachfolger von Wolfensberger, Edwin
5048_EINSITZ_1,5048,Hofmann_Paul_1893__,Kantonsrat,30,4,1951,8,12,1961,11. Wahlkreis (Hinwil),,Abgelöst von Jezler, Jost
5051_EINSITZ_1,5051,Kramer_August_1904_07_05,Kantonsrat,3,4,1939,19,3,1964,17. Wahlkreis (Bülach),,Abgelöst von Altorfer Emil
5057_EINSITZ_1,5057,Meier-Ragg_Arnold_1906_08_04,Kantonsrat,27,4,1959,7,12,1964,4. Wahlkreis (Zürich 6 + 10),,Abgelöst von Hotz, Marcel.
5062_EINSITZ_2,5062,Kälin_Karl_1883__,Kantonsrat,3,5,1943,23,8,1944,2. Wahlkreis (Zürich 3+9),,Abgelöst von Bucher, Franz.
5062_EINSITZ_1,5062,Kälin_Karl_1883__,Kantonsrat,29,4,1935,2,4,1939,2. Wahlkreis (Zürich 3+9),,
5063_EINSITZ_1,5063,Bucher_Franz_1901__,Kantonsrat,11,9,1944,29,4,1951,2. Wahlkreis (Zürich 3+9),StAZH MM 24.61 KRP 1944/043/0391 (Amtsgelübde, 11.09.1944),Nachfolger von Kälin, Karl.
5065_EINSITZ_1,5065,Schälchli_Jakob_1902__,Kantonsrat,5,5,1947,8,5,1955,7. Wahlkreis (Limmattal),,
5066_EINSITZ_2,5066,Bachmann_Arthur_1922_01_10,Regierungsrat,27,5,1967,29,5,1983,Kanton Zürich,,Direktion Inneres und Justiz
5066_EINSITZ_1,5066,Bachmann_Arthur_1922_01_10,Kantonsrat,9,5,1955,23,11,1963,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Huber Armin
5067_EINSITZ_1,5067,Schalcher_Heinrich_1917_01_03,Kantonsrat,9,5,1955,26,4,1959,14. Wahlkreis (Winterthur Stadt),,
5067_EINSITZ_2,5067,Schalcher_Heinrich_1917_01_03,Kantonsrat,27,5,1963,23,5,1971,14. Wahlkreis (Winterthur Stadt),,
5068_EINSITZ_1,5068,Reichelt_Alfred_1897__,Kantonsrat,14,5,1923,22,10,1925,8. Wahlkreis (Horgen),StAZH MM 24.55 KRP 1925/075/0620 (Rücktritt, 02.11.1925),"Abgelöst von Bollier, Ernst.
Genaues Rücktrittsdatum unbekannt, Nachfolger wird am 22.10.1925 ernannt."
5070_EINSITZ_2,5070,Bertschi_Albert_1875__,Kantonsrat,29,4,1935,16,10,1939,9. Wahlkreis (Horgen),,Abgelöst von Altermatt, Emil.
5070_EINSITZ_1,5070,Bertschi_Albert_1875__,Kantonsrat,22,9,1919,28,4,1935,8. Wahlkreis (Horgen),"StAZH MM 24.52 KRP 1919/088/0664 (Kenntnisnahme Wahlerklärung, 15.09.1919) -
StAZH MM 24.52 KRP 1919/089/0669 (Amtsgelübde, 22.09.1919)",Nachfolger von Hiltebrand, Emil, nachdem Siegfried, Karl wegen Wohnsitzwechsel aus dem Wahlkreis die Wahl ablehnt.
5071_EINSITZ_1,5071,Hiltebrand_Emil_1881__,Kantonsrat,23,7,1917,14,7,1919,8. Wahlkreis (Horgen),StAZH MM 24.52 KRP 1919/083/0607 (Rücktritt, 14.07.1919),Abgelöst von Bertschi, Albert, nachdem Karl Siegfried die Wahl ablehnte. 
5076_EINSITZ_1,5076,Jent_Viktor_1903__,Kantonsrat,27,5,1963,23,5,1971,14. Wahlkreis (Winterthur Stadt),,
5077_EINSITZ_2,5077,Känzig_Hermann_1914__,Kantonsrat,27,5,1963,15,5,1965,10. Wahlkreis (Meilen),,Abgelöst von Berger, Ernst
5077_EINSITZ_1,5077,Känzig_Hermann_1914__,Kantonsrat,5,5,1958,26,4,1959,10. Wahlkreis (Meilen),StAZH MM 24.70 KRP 1958/108/0864 (Amtsgelübde, 05.05.1958),Nachfolger von Friedli, Friedrich
5078_EINSITZ_1,5078,Biegel_Hans_1915__,Kantonsrat,30,4,1951,8,5,1955,14. Wahlkreis (Winterthur Stadt),,
5078_EINSITZ_2,5078,Biegel_Hans_1915__,Kantonsrat,27,4,1959,7,5,1967,14. Wahlkreis (Winterthur Stadt),,
5079_EINSITZ_1,5079,Bollmann_Edwin_1931__,Kantonsrat,8,5,1967,25,5,1975,14. Wahlkreis (Winterthur Stadt),,
5081_EINSITZ_1,5081,Dangel_Walter_1904_02_13,Kantonsrat,27,4,1959,17,5,1967,1. Wahlkreis (Zürich 1+2),,
