ID_BUERGERORT_NEW,ID_PERSON_NEW,ID_PERSON,ORT,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
14383_BUERGERORT_1,14383,Weber-Honegger_Werner_1851__,Bubikon,,,1851,,,
14383_BUERGERORT_2,14383,Weber-Honegger_Werner_1851__,Rüti (ZH),,,1851,,,
14384_BUERGERORT_1,14384,Weidmann_Felix_1805_02_24,Niederweningen,24,2,1805,8,2,1891
14389_BUERGERORT_1,14389,Wirz_Hans_Jakob_1873_05_21,Gossau (ZH),21,5,1873,16,1,1943
14398_BUERGERORT_1,14398,Willi_Heinrich___,,,,,,,
14409_BUERGERORT_1,14409,Staub_Jakob___,Oberrieden,,,,,,
14410_BUERGERORT_1,14410,Staub_Jakob___,Thalwil,,,,,,
14411_BUERGERORT_1,14411,Stauber_Jakob___,Buch am Irchel,,,,,,
14412_BUERGERORT_1,14412,Staub_Jakob___,Richterswil,,,,,,
14413_BUERGERORT_1,14413,Staub_Jakob___,Hombrechtikon,,,,23,12,1841
14414_BUERGERORT_1,14414,Bosshard_Heinrich___,Fehraltorf,,,,,,
14435_BUERGERORT_1,14435,Bockhorn_Hans_Heinrich_1773__,Wiedikon,,,1773,,,
14443_BUERGERORT_1,14443,Schmid_Andreas_1754__,Greifensee,,,1754,,,
14454_BUERGERORT_1,14454,Brunner_Johann_Jakob_1794__,Zürich,,,1794,29,7,1870
14459_BUERGERORT_1,14459,Steiner_Johann_Kaspar_1805__,Hottingen,,,1805,,,1873
14460_BUERGERORT_1,14460,Reutemann_Robert___,Rheinau,,,,,,
14465_BUERGERORT_1,14465,Frei_Rudolf_1821__,Illnau,,,1821,,,1890
14471_BUERGERORT_1,14471,Streuli_Heinrich_Emil_1834__,Winterthur,,,1834,,,
14483_BUERGERORT_1,14483,Bühler-Blumer_Karl_Gustav_Heinrich_1845__,,,,1845,,,1897
14486_BUERGERORT_1,14486,Werner_Samuel_1850__,,,,1850,,,
14502_BUERGERORT_1,14502,Berchtold_Jakob___,Uster,,,,,,
14503_BUERGERORT_1,14503,Ernst_Heinrich_1770_10_13,Veltheim,13,10,1770,30,11,1854
14511_BUERGERORT_1,14511,Ziegler_Jakob_1829__,Winterthur,,,1829,,,
14512_BUERGERORT_1,14512,Ernst_Jakob___,Zollikon,,,,,,
14513_BUERGERORT_1,14513,Ernst_Jakob___,Oberwinterthur,,,,,,
14543_BUERGERORT_1,14543,Zimmermann_Hans_Jakob_1751__,Affoltern am Albis,,,1751,,,
14557_BUERGERORT_1,14557,Pünter_Caspar___,Stäfa,,,,,,1840
14579_BUERGERORT_1,14579,Meier_Jakob_Hermann_1844__,Zürich,,,1844,,,
14591_BUERGERORT_1,14591,Ganz_Karl_1808__,Rorbas,,,1808,22,9,1884
14592_BUERGERORT_1,14592,Schaufelberger_Johann_Jakob_1843__,,,,1843,12,6,1885
14596_BUERGERORT_1,14596,Hörni_Johann_Konrad_1847_02_14,Unterstammheim,14,2,1847,9,8,1926
14596_BUERGERORT_2,14596,Hörni_Johann_Konrad_1847_02_14,Niederneunforn (Neunforn),14,2,1847,9,8,1926
14598_BUERGERORT_1,14598,Meier-Wäspi_Heinrich_1840__,,,,1840,,,
14599_BUERGERORT_1,14599,Lips_Albert_1851__,Niederurdorf,,,1851,,,
14603_BUERGERORT_1,14603,Moos_Albert_1851__,,,,1851,,,
14647_BUERGERORT_1,14647,Steinfels_Heinrich_1787__,Zürich,,,1787,,,
14669_BUERGERORT_1,14669,Schnurrenberger_Johann_1830__,Wetzikon,,,1830,,,
14670_BUERGERORT_1,14670,Thomann_Heinrich_1823__,Zollikon,,,1823,,,
14673_BUERGERORT_1,14673,Schenkel_Heinrich_1837__,,,,1837,,,
14674_BUERGERORT_1,14674,Berchtold_Heinrich_1856__,,,,1856,,,
14676_BUERGERORT_1,14676,Dürsteler_Kaspar_1813__,Grüningen,,,1813,,,
14677_BUERGERORT_1,14677,Dürsteler_Rudolf_1848__,Grüningen,,,1848,,,
14679_BUERGERORT_1,14679,Hauser-Sträuli_Arnold_1846__,,,,1846,,,
14680_BUERGERORT_1,14680,Ruckstuhl_Johann_Jakob_1845__,,,,1845,20,7,1908
14681_BUERGERORT_1,14681,Peter_Johannes_1843__,Riesbach,,,,9,5,1887
14683_BUERGERORT_1,14683,Stapfer_Julius_1824__,Horgen,,,1824,17,5,1888
14686_BUERGERORT_1,14686,Deringer_Konrad_1830__,Stammheim,,,1830,14,7,1888
14694_BUERGERORT_1,14694,Stehli_Adolf___,Obfelden,,,,,,
14696_BUERGERORT_2,14696,Frey-Nägeli_Kaspar_Theodor_1842_11_19,Zürich,,,1857,19,11,1912
14696_BUERGERORT_1,14696,Frey-Nägeli_Kaspar_Theodor_1842_11_19,Aussersihl,19,11,1842,31,12,1892
14697_BUERGERORT_1,14697,Schoch-Wiedemann_Jakob_1833__,Wädenswil,,,1833,,,
14699_BUERGERORT_1,14699,Hürlimann_Rudolf_1838__,Bubikon,,,,23,12,1889
14701_BUERGERORT_1,14701,Knecht_Ferdinand_1842__,Bubikon,,,1842,,,
14702_BUERGERORT_1,14702,Höhn_Johann_1852__,,,,1852,9,10,1899
14704_BUERGERORT_1,14704,Höhn_Johannes___,Wädenswil,,,,,,
14713_BUERGERORT_1,14713,Horner_Johannes_1772__,Wollishofen,,,1772,,,
14719_BUERGERORT_1,14719,Wintsch_Hans_Heinrich_1804__,Weisslingen,,,1804,,,
14731_BUERGERORT_1,14731,Brunner_Rudolf_1803__,Küsnacht,,,1803,,,
14736_BUERGERORT_1,14736,Furrer_Johannes_1769__,Bubikon,,,1769,,,
14760_BUERGERORT_1,14760,Huber_Hans_Heinrich___,,,,,,,
14767_BUERGERORT_1,14767,Hirzel_Hans_Konrad_1793__,Zürich,,,1793,,,1867
14768_BUERGERORT_1,14768,Schönenberger_Eduard_1843_04_30,Fischenthal,30,4,1843,27,2,1898
14790_BUERGERORT_1,14790,Weber_Hans_Jakob_1759__,Dürnten,,,1767,,,
14792_BUERGERORT_1,14792,Wolfensperger_Johannes_/_Hans_1767__,Bauma,,,1767,,,1815
14800_BUERGERORT_1,14800,Bodmer_Hans_Jakob_1782__,Gossau (ZH),,,1782,15,4,1837
14812_BUERGERORT_1,14812,Vogelsanger_Jakob_1849_07_01,Zürich,1,7,1849,12,4,1923
14812_BUERGERORT_2,14812,Vogelsanger_Jakob_1849_07_01,Beggingen,1,7,1849,12,4,1923
14851_BUERGERORT_1,14851,Wettstein_Markus_1834__,Gutenswil (Volketswil),,,1834,,,
14854_BUERGERORT_1,14854,Wydler_Werner_1919__,,,,,,,
14875_BUERGERORT_1,14875,Spörri_Hans_Jakob_1757__,Fischenthal,,,1757,,,
14889_BUERGERORT_1,14889,Häuser_Hans_Heinrich_1762__,Dübendorf,,,1762,,,
14906_BUERGERORT_1,14906,Bosshard_Hans_Jakob_1760__,Wülflingen,,,1760,,,
14967_BUERGERORT_1,14967,Escher_(v._Glas)_Hans_Georg_1745_09_17,Zürich,17,9,1745,15,3,1804
14969_BUERGERORT_1,14969,Mülli_Albert_1916_02_11,,,,,,,
14975_BUERGERORT_1,14975,Kägi_Ulrich_1924_02_28,,,,,,,
14979_BUERGERORT_1,14979,Büchi_Thomas_1953_06_05,,,,,,,
14982_BUERGERORT_1,14982,Meier_Heinrich_1918_12_14,,,,,,,
14983_BUERGERORT_1,14983,Wirth_Adolf_1933_07_03,,,,,,,
14990_BUERGERORT_1,14990,Molina_Fabian_1990__,,,,,,,
14991_BUERGERORT_1,14991,Röösli_Brigitte_1963__,,,,,,,
15001_BUERGERORT_1,15001,Wydler_Kathrin_1967__,,,,,,,
15007_BUERGERORT_1,15007,Hauser_Hermann_1929_11_09,,,,,,,
15009_BUERGERORT_1,15009,Wegmann_Rudolf_1799__,Illnau-Effretikon,,,1799,,,
15056_BUERGERORT_1,15056,Nägeli_Hans_1865_02_01,Zürich,1,2,1865,27,9,1945
15066_BUERGERORT_2,15066,Hegetschweiler_Johannes_1818__,Stäfa,,,,25,1,1865
15066_BUERGERORT_1,15066,Hegetschweiler_Johannes_1818__,Ottenbach,,,1818,,,
15069_BUERGERORT_1,15069,Wegmann_Heinrich_1774__,Illnau-Effretikon,,,1774,,,
15070_BUERGERORT_1,15070,Lauffer_Konrad___,Eglisau,,,,3,6,1852
15071_BUERGERORT_1,15071,Bretscher_Hans_Peter_1760__,Töss,,,1760,,,
15077_BUERGERORT_1,15077,Steffen_Christoph_1818_07_06,Berg am Irchel,6,7,1818,17,3,1879
15078_BUERGERORT_1,15078,Stierli_Adam_1829_01_16,Greifensee,,,,19,5,1886
15079_BUERGERORT_1,15079,Hess_Robert_1838_05_04,Wald,4,5,1838,21,4,1898
15081_BUERGERORT_1,15081,Fisler_Jakob_1814_10_12,Berg am Irchel,14,10,1814,16,11,1871
15082_BUERGERORT_2,15082,Denzler_Johann_Jakob_1786_09_03,Eglisau,,,,12,4,1847
15082_BUERGERORT_1,15082,Denzler_Johann_Jakob_1786_09_03,Nänikon,3,9,1786,12,4,1847
15090_BUERGERORT_1,15090,Wunderli_Heinrich___,Meilen,,,,,,
15136_BUERGERORT_1,15136,Tobler_Abraham___,Flaach,,,,,,1808
15160_BUERGERORT_1,15160,Herter_Kaspar_1777__,Oberwil-Dägerlen,,,1777,,,
15161_BUERGERORT_1,15161,Pfister_Heinrich___,Schönenberg,,,,,,
15166_BUERGERORT_1,15166,Lüssi_Salomon___,Wila,,,,27,2,1861
15176_BUERGERORT_1,15176,Ziegler_Jakob___,,,,,,,
15177_BUERGERORT_1,15177,Bernhard_Heinrich___,Wülflingen,,,,,,
15179_BUERGERORT_1,15179,Wunderli_Heinrich___,Meilen,,,,,,
15181_BUERGERORT_1,15181,Sulzer_Kaspar___,Unterengstringen,,,,,,
15188_BUERGERORT_1,15188,Spillmann_Heinrich___,Hedingen,,,,,,
15190_BUERGERORT_1,15190,Bär_Johannes_1802__,Richterswil,,,1802,,,
15191_BUERGERORT_1,15191,Burkhard_Georg___,Richterswil,,,,,,
15218_BUERGERORT_1,15218,Wunderli_Johannes___,Meilen,,,,,,
15221_BUERGERORT_1,15221,Wuhrmann_Othmar_1758__,Wiesendangen,,,1758,,,
15228_BUERGERORT_1,15228,Ernst_Johann_Heinrich_1775__,Wiesendangen,,,1775,,,
15230_BUERGERORT_1,15230,Kern_Johannes___,Bülach,,,,19,12,1848
15234_BUERGERORT_1,15234,Brandenberger_Heinrich___,Wildberg,,,,,,
15239_BUERGERORT_1,15239,Hauser_Rudolf___,,,,,,,
15255_BUERGERORT_1,15255,Schmid_Heinrich___,Gattikon,,,,,,
15260_BUERGERORT_1,15260,Schmid_Jakob___,Vollikon (Egg),,,,,,
15262_BUERGERORT_1,15262,Benz_Hans_Heinrich___,Dielsdorf,,,,,,
15263_BUERGERORT_1,15263,Fröhlich_Heinrich___,Bülach,,,,,,
15267_BUERGERORT_1,15267,Geilinger_Hans_Ulrich_1763__,Bülach,,,1763,,7,1811
15269_BUERGERORT_1,15269,Baumgartner_Johannes_1786__,Weiach,,,1786,,,
15273_BUERGERORT_1,15273,Baumgartner_Hans_Jakob_1785__,Weiach,,,1785,,,
15274_BUERGERORT_1,15274,Spörri_Hans_Jakob___,Embrach,,,,,,
15275_BUERGERORT_1,15275,Schaufelberger_Heinrich___,Bachs,,,,,,
15288_BUERGERORT_1,15288,Bleuler_Kaspar_1784__,Küsnacht (ZH),,,1784,,,
15288_BUERGERORT_2,15288,Bleuler_Kaspar_1784__,Bassersdorf,,,1784,,,
15327_BUERGERORT_1,15327,Keller_Jakob___,Glattfelden,,,,,,
15330_BUERGERORT_1,15330,Keller_Heinrich___,Rorbas,,,,,,
15331_BUERGERORT_1,15331,Winkler_Johann___,Hochfelden,,,,,,
15343_BUERGERORT_1,15343,Ernst_Rudolf_1788__,Wiesendangen,,,1788,,,
15355_BUERGERORT_1,15355,Schuppisser_Jakob_1796__,Oberwinterthur,,,1796,,,
15365_BUERGERORT_1,15365,Zollinger_Hans_Conrad_1772__,Turbenthal,,,1772,,,
15391_BUERGERORT_1,15391,Härtsch_Karl_1893__,,,,,,,
15396_BUERGERORT_1,15396,Hausheer_Wilhelm_1800__,Wollishofen,,,1800,,,1875
15399_BUERGERORT_1,15399,Ryf_Johannes_1813__,Horgen,,,1813,3,1,1893
15400_BUERGERORT_1,15400,Hegetschweiler_Emil___,Stäfa,,,,,,
15401_BUERGERORT_1,15401,Maag_Jakob___,Stadel,,,,,,
15420_BUERGERORT_1,15420,Wettstein_Heinrich___,Russikon,,,,,,
15422_BUERGERORT_2,15422,Greutert_Josua___,Weisslingen,,,1863,,,1869
15422_BUERGERORT_1,15422,Greutert_Josua___,Kyburg,,,1857,,,1863
15426_BUERGERORT_1,15426,Volkart_Heinrich___,Niederglatt,,,,,,
15456_BUERGERORT_1,15456,Boller_Hans_Jakob_1796__,Egg,,,1796,,,
15506_BUERGERORT_1,15506,Zuppinger_Heinrich_1778_08_02,Männedorf,2,8,1778,29,3,1854
15507_BUERGERORT_1,15507,Keller_Hans_Rudolf_1761__,Oberweningen,,,1761,12,4,1821
15508_BUERGERORT_1,15508,Krauer_Hans_Jakob_1772__,Schöfflisdorf,,,1772,,,
15509_BUERGERORT_1,15509,Schärer_Felix_1762__,Neerach,,,1762,8,12,1824
15528_BUERGERORT_1,15528,Schulthess_Johann_Jakob_1779__,Stäfa,,,1779,,,
15533_BUERGERORT_1,15533,Rebmann_Rudolf___,Stäfa,,,,,,
15541_BUERGERORT_1,15541,Hoffmann_Johann_Konrad___,Wiedikon,,,,,,
15542_BUERGERORT_1,15542,Wydler_Hans_Konrad___,Wiedikon,31,5,1854,31,5,1858
15553_BUERGERORT_1,15553,Stäubli_Johann_Jakob___,Regensdorf,,,,,,
15562_BUERGERORT_1,15562,Höhn_Jakob___,Hirzel,,,,,,
15563_BUERGERORT_1,15563,Fürst_Kaspar___,Dällikon,,,,,,
15575_BUERGERORT_1,15575,Boller_Jean___,Uster,,,,,,
15576_BUERGERORT_1,15576,Gwalter_Heinrich_1815__,Zürich,,,1866,13,6,1869
15576_BUERGERORT_2,15576,Gwalter_Heinrich_1815__,Höngg,,,1815,,,1884
15585_BUERGERORT_1,15585,Wintsch_Gottlieb___,Illnau,,,,,,
15591_BUERGERORT_1,15591,Hauser_Viktor___,Wädenswil,,,,,,
15607_BUERGERORT_1,15607,Treichler_Johann_Jakob___,Wädenswil,,,,,,
15615_BUERGERORT_1,15615,Ryffel_Johann_Jakob_1807_12_13,Regensberg,13,12,1807,17,7,1868
15615_BUERGERORT_2,15615,Ryffel_Johann_Jakob_1807_12_13,Stäfa,13,12,1807,17,7,1868
15627_BUERGERORT_1,15627,Hauser_Johannes___,Wädenswil,,,,,,
15628_BUERGERORT_1,15628,Würmli_Johann_Rudolf___,Turbenthal,,,,,,
15633_BUERGERORT_1,15633,Meier_Johann_Jakob_1824__,Schöfflisdorf,,,1824,,,
15634_BUERGERORT_1,15634,Meier_Johann_Jakob_1831__,Schöfflisdorf,,,1831,,,
15635_BUERGERORT_1,15635,Weber_Johann_Jakob___,Oetwil am See,,,,,,
15664_BUERGERORT_1,15664,Ott_Johann_Jakob_1805_07_19,Unterlangenhard (Rikon-Zell),19,7,1805,3,6,1883
15668_BUERGERORT_1,15668,Hiestand_Heinrich_1832_12_03,Hütten,3,12,1832,3,10,1876
15670_BUERGERORT_1,15670,Winkler-Näf_Rudolf_1829_08_30,Turbenthal,3,8,1829,22,8,1878
15674_BUERGERORT_1,15674,Meyer_Johann_Felix_1845_05_09,Rümlang,9,5,1845,18,4,1882
15675_BUERGERORT_1,15675,Egli_Rudolf_1823_01_19,Uster,19,1,1823,29,9,1882
15678_BUERGERORT_1,15678,Hablützel_Heinrich_(Jakob_Wilhelm)_1841_07_15,Trüllikon,15,7,1841,14,7,1895
15680_BUERGERORT_1,15680,Widmer_Julius_1850_01_16,Richterswil,16,1,1850,18,2,1896
15707_BUERGERORT_1,15707,Tobler_Hans_Jakob_1760_02_12,Zürich,12,2,1760,,7,1823
15713_BUERGERORT_1,15713,Vogel_Hans_Jakob_1758__,Zürich,,,1758,,,1831
15727_BUERGERORT_1,15727,Bär_Johannes_1785__,Mettmenstetten,,,1785,,,
15735_BUERGERORT_1,15735,Klöti_Hans_Jacob_1757__,Köschenrüti,,,1757,,,
15742_BUERGERORT_1,15742,Huber_Anton_1860__,,,,1860,,,
15743_BUERGERORT_1,15743,Hegner_Jakob_1853__,,,,1853,,,
15748_BUERGERORT_1,15748,Gut_Johann_Jakob_1828_06_10,Rüschlikon,10,6,1828,21,11,1874
15749_BUERGERORT_1,15749,Gut_Johann_Jakob___,Birmensdorf (ZH),,,,,,
15750_BUERGERORT_1,15750,Richard_Emil_1858__,,,,1858,,,
15753_BUERGERORT_1,15753,Hegetschweiler_Johann_Jakob___,Ottenbach,,,,16,8,1889
15754_BUERGERORT_1,15754,Hegetschweiler_Johann_1827__,Ottenbach,,,1827,16,8,1887
15759_BUERGERORT_1,15759,Lätsch_Emil___,,,,,,,
15761_BUERGERORT_1,15761,Schenk_Johann_Jakob___,Uhwiesen,,,,,,
15767_BUERGERORT_1,15767,Fehr_Johann_Jakob___,Kleinandelfingen,,,,,,
15768_BUERGERORT_1,15768,Schenk_Johann_Jakob_1823__,Uhwiesen,,,1823,19,10,1902
15769_BUERGERORT_1,15769,Keller_Hartmann___,Glattfelden,,,,21,11,1861
15772_BUERGERORT_1,15772,Peter_Heinrich_1844__,,,,1844,,,
15774_BUERGERORT_1,15774,Schneider_Heinrich_1862__,,,,1862,,,
15777_BUERGERORT_2,15777,Keller_Gottfried_1819_07_19,Zürich,18,4,1878,15,7,1890
15777_BUERGERORT_1,15777,Keller_Gottfried_1819_07_19,Glattfelden,19,7,1819,15,7,1890
15794_BUERGERORT_1,15794,Escher_(v._Glas)_Salomon_1743_09_26,Zürich,26,9,1743,16,3,1804
15799_BUERGERORT_1,15799,Brändli_Hans_Jakob_1748__,Meilen,,,1748,,,
15806_BUERGERORT_1,15806,Hasler_Eduard___,Stäfa,,,,,,
15834_BUERGERORT_1,15834,Ott_Jakob_Christoph_1773_08_29,Zürich,29,8,1773,,,
15858_BUERGERORT_1,15858,Escher_(v._Glas)_Hans_Conrad_1743_04_07,Zürich,7,4,1743,8,1,1814
15862_BUERGERORT_1,15862,Stadtmann_Heinrich_1769__,Grüningen,,,1769,,,
15864_BUERGERORT_1,15864,Bosshart_Ludwig_1763__,Enge,,,1769,,,
15870_BUERGERORT_1,15870,Schmid_Hans_Conrad_1759__,Zürich,,,1759,,,
15873_BUERGERORT_1,15873,Lavater_Johann_Heinrich_1768_05_26,Zürich,26,5,1768,20,5,1819
15885_BUERGERORT_1,15885,Scheuchzer_Hans_Jakob_1769__,,,,1769,5,6,1830
15888_BUERGERORT_1,15888,Bachmann_Christoph_1752__,Richterswil,,,1752,,,
15889_BUERGERORT_1,15889,Gujer_Caspar_1762__,Fehraltorf,,,1762,,,
15892_BUERGERORT_1,15892,Häusser_(Heusser)_Johannes_1783__,Andelfingen,,,1783,,,
15893_BUERGERORT_1,15893,Weber_Hans_Jakob_1773__,Egg,,,1773,,,
15919_BUERGERORT_1,15919,Schweizer_Bernhard___,Rheinau,,,,,,1806
15931_BUERGERORT_1,15931,Schinz_David_1768_06_07,Zürich,7,6,1768,,,1836
15939_BUERGERORT_1,15939,Sigg_Hans_Jakob___,Ossingen,,,,,,
15942_BUERGERORT_1,15942,Rüegger_Hans_Jakob___,Ossingen,,,,,,
15944_BUERGERORT_1,15944,Meister_Heinrich___,Benken (ZH),,,,,,
15948_BUERGERORT_1,15948,Keller_Johannes___,Andelfingen,,,,,,
15952_BUERGERORT_1,15952,Bosshard_Johann_Jakob___,Sternenberg (Pfäffikon),,,,,,
15953_BUERGERORT_1,15953,Bosshart_Hans_Jakob___,Wildberg,,,,,,
15955_BUERGERORT_1,15955,Neeracher_Hans_Jakob_1750__,Buchs (ZH),,,1750,,,
15956_BUERGERORT_1,15956,Zuppinger_Gerold_1750__,Männedorf,,,1750,,,
15972_BUERGERORT_1,15972,Usteri_Heinrich_1754_07_22,Zürich,22,7,1754,6,3,1814
15973_BUERGERORT_1,15973,Bühler_Johannes_1767__,Uerikon (Stäfa),,,1767,19,5,1839
15975_BUERGERORT_1,15975,Tobler_Hans_Georg_1754__,Fehraltorf,,,1754,24,5,1824
15989_BUERGERORT_1,15989,Kunz_Hans_Jakob_1761__,Oetwil am See,,,1761,,,
15990_BUERGERORT_1,15990,Werdmüller_Emanuel_1746_05_14,Zürich,,,1748,12,9,1823
16011_BUERGERORT_1,16011,Hatt_Jakob___,Volken,,,,,,
16014_BUERGERORT_1,16014,Lochmann_Hans_Konrad_1737_03_06,Zürich,6,3,1737,8,3,1815
16017_BUERGERORT_1,16017,Hauser_Heinrich___,Wädenswil,,,,,,1804
16031_BUERGERORT_1,16031,Zimmermann_Hans_Conrad_1750_10_31,Zürich,31,10,1750,14,10,1808
16038_BUERGERORT_1,16038,Nüscheler_Hans_Conrad_1759_03_31,Zürich,,,1759,15,2,1838
16047_BUERGERORT_1,16047,Bachofen_Hans_Jakob___,,,,,,,1808
16048_BUERGERORT_1,16048,Nägeli_Heinrich_1766__,Enge,,,1766,26,8,1810
16049_BUERGERORT_1,16049,Häuser_Salomon___,Andelfingen,,,,19,10,1805
16050_BUERGERORT_1,16050,Nägeli_Hans_Jakob_1750__,Hirslanden,,,1750,,,
16057_BUERGERORT_1,16057,Stucki_Hans_Jakob_1750__,Pfäffikon ZH,,,1750,,,
16058_BUERGERORT_1,16058,Grob_Hans_Jakob___,Hirzel,,,,,,
16060_BUERGERORT_1,16060,Sydler_(Sidler)_Abraham_1763__,Ottenbach,,,1763,,,
16070_BUERGERORT_1,16070,Keller_Isaac_1780__,Oberohringen (Seuzach),,,1780,,8,1828
16073_BUERGERORT_1,16073,Ganz_Johann_Heinrich_1764__,Rorbas,,,1764,8,2,1810
16080_BUERGERORT_1,16080,Kölla_Hans_Jakob___,Stäfa,,,,,,
16083_BUERGERORT_1,16083,Weber_Hans_Heinrich___,Oetwil am See,,,,,,
16089_BUERGERORT_1,16089,Kienast_Hans_Jakob_1742__,Riesbach,,,,,,1810
16096_BUERGERORT_1,16096,Schweizer_Hans_Caspar_1761_12_09,Zürich,9,12,1761,14,9,1837
16101_BUERGERORT_1,16101,Wyler_Hans_Ulrich_1756__,Rickenbach (ZH),,,1756,,,
16104_BUERGERORT_1,16104,Weber_Hans_Jakob_1772__,Unterottikon (Illnau-Effretikon),,,1772,,,
16105_BUERGERORT_1,16105,Schurter_Johann_Rudolf_1757__,Rorbas,,,1757,,,
16109_BUERGERORT_1,16109,Widlberger_Hans_Jakob_1744__,Bassersdorf,,,1744,18,10,1813
16110_BUERGERORT_1,16110,Weber_Hans_Heinrich_1777__,Unterottikon (Gossau ZH),,,1777,,,
16115_BUERGERORT_1,16115,Hirzel_Melchior_1766__,Zürich,,,1764,18,3,1811
16116_BUERGERORT_1,16116,Hauser_Hans_Heinrich_1764__,Kappel am Albis,,,1764,,,
16118_BUERGERORT_2,16118,Schwerzenbach,_von_Hartmann_1772__,Kempten (Wetzikon),,,1772,,,
16118_BUERGERORT_1,16118,Schwerzenbach,_von_Hartmann_1772__,Zürich,,,1772,,,
16119_BUERGERORT_1,16119,Tobler_Jakob_1775__,Wülflingen,,,1775,,,
16120_BUERGERORT_1,16120,Sulzer_Johann_Heinrich_1768__,Neftenbach,,,1768,,,
16125_BUERGERORT_1,16125,Hauser_Hans_Jakob_1744__,Wädenswil,23,4,1803,16,12,1811
16126_BUERGERORT_1,16126,Hofmann_Hans_Ulrich_1758__,Wangen (Wangen-Brüttisellen),,,1758,,,
16127_BUERGERORT_1,16127,Tobler_Heinrich_1744__,Neftenbach,,,1744,4,7,1812
16129_BUERGERORT_1,16129,Hofmeister_Hans_Ulrich_1750__,Zürich,,,1750,25,6,1812
16133_BUERGERORT_1,16133,Arter_Heinrich_1765__,Hottingen,,,1765,,,
16150_BUERGERORT_1,16150,Rellstab_Kaspar___,,,,,,9,1842
16151_BUERGERORT_1,16151,Römer_Heinrich_1744_05_,Engstringen,,,1744,,5,1811
16155_BUERGERORT_1,16155,Escher_(v._Glas)_Matthias_1765__,Zürich,,,1765,,,
16198_BUERGERORT_1,16198,Reinhard_Balthasar_1756__,Zürich,,,1756,,,1824
16204_BUERGERORT_1,16204,Staub_Hans_Jakob_1747__,Hombrechtikon,,,,15,3,1813
16205_BUERGERORT_1,16205,Fäsi_Johann_Kaspar_1769_12_31,Zürich,31,12,1767,12,7,1849
16206_BUERGERORT_1,16206,Wyss,_von_Diethelm_1765__,Zürich,,,1765,,,
16212_BUERGERORT_1,16212,Meyer_Heinrich_1771__,Zürich,,,1771,,,
16214_BUERGERORT_1,16214,Frick_Johann_Heinrich_1770__,Maschwanden,,,1770,,,
16219_BUERGERORT_1,16219,Stapfer_Heinrich_1740_08_28,Horgen,28,8,1740,29,1,1813
16224_BUERGERORT_1,16224,Füssli_Johannes_1750_12_23,Zürich,23,12,1750,26,9,1817
16232_BUERGERORT_1,16232,Escher_(v._Glas)_Johann_Jakob_1783_04_15,Zürich,15,4,1783,7,5,1854
16237_BUERGERORT_1,16237,Escher_(v._Glas)_Hans_Conrad_1777__,Zürich,,,1777,,,
16242_BUERGERORT_1,16242,Römer_Leonhard_1772_01_07,Zürich,7,1,1772,7,8,1807
16243_BUERGERORT_1,16243,Escher_(v._Luchs)_Hans_Kaspar_1768__,Zürich,,,1768,,,
16257_BUERGERORT_1,16257,Locher_Johann_Jakob_1771__,Zürich,,,1771,,,1832
16261_BUERGERORT_1,16261,Meyer_Johann_Ludwig_1782__,Zürich,,,1782,,,
16272_BUERGERORT_1,16272,Edlibach,_von_Heinrich_1793_03_17,Zürich,17,3,1793,25,3,1861
16275_BUERGERORT_1,16275,Esslinger_Hans_Konrad_1784__,Zürich,,,1784,,,
16275_BUERGERORT_2,16275,Esslinger_Hans_Konrad_1784__,Aussersihl,,,1784,,,
16277_BUERGERORT_1,16277,Volkert_Johannes_1783__,Niederglatt,,,1783,,,
16278_BUERGERORT_2,16278,Schwerzenbach,_von_Hans_Ulrich_1770__,Greifensee,,,1770,7,1,1852
16278_BUERGERORT_1,16278,Schwerzenbach,_von_Hans_Ulrich_1770__,Zürich,,,1770,7,1,1852
16287_BUERGERORT_1,16287,Escher_(v._Glas)_Heinrich_1791_11_21,Zürich,21,11,1791,21,6,1827
16290_BUERGERORT_1,16290,Oeri_Johannes_1781__,Zürich,,,1781,,,1854
16294_BUERGERORT_1,16294,Landolt_Hans_1779__,Zürich,,,1771,,,
16297_BUERGERORT_1,16297,Stocker_Johannes_1799__,Mettmenstetten,,,1799,,,
16316_BUERGERORT_1,16316,Finser_Hans_Georg_1798__,Zürich,,,1798,,,
16324_BUERGERORT_1,16324,Bindschädler_Johann_Rudolf_1793__,Seuzach,,,1793,,,
16331_BUERGERORT_1,16331,Stäheli_Johann_Jakob_1768__,Obfelden,,,1768,,6,1836
16333_BUERGERORT_1,16333,Schmid_Johannes_1801__,Richterswil,,,1801,,,
16341_BUERGERORT_1,16341,Zwingli_Balthasar_1764__,Zürich,,,1764,8,3,1817
16343_BUERGERORT_1,16343,Weidmann_Hans_Rudolf_1765__,Niederweningen,,,1765,19,6,1819
16366_BUERGERORT_1,16366,Treichler_Johann_Jakob_1802__,Maschwanden,,,1802,,,
16367_BUERGERORT_1,16367,Funk_Kaspar_1775__,Ottenbach,,,1775,,,
16370_BUERGERORT_1,16370,Haug_Jakob_1788__,Affoltern am Albis,,,1788,,,
16373_BUERGERORT_1,16373,Pfenninger_Jakob_1793__,Aeugst am Albis,,,1793,,,
