ID_BINDUNG_NEW,ID_PERSON_NEW,ID_PERSON,BINDUNGSKATEGORIE,INSTITUTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
10864_BINDUNG_1,10864,Vollenweider_Robert_1844__,,,,,,,,
10872_BINDUNG_1,10872,Gut_Eduard_1849__,,,,,,,,
10883_BINDUNG_1,10883,Deutsch_Hermann___,,,,,,,,
10889_BINDUNG_1,10889,Notz_Daniel_1840__,,,,,,,,
10896_BINDUNG_1,10896,Wehrli_Johann_Heinrich_1845__,,,,,,,,
10897_BINDUNG_1,10897,Eberhard_Gottlieb_1841__,,,,,,,,
10898_BINDUNG_1,10898,Morf_Hans_Heinrich_1839__,,,,,,,,
10918_BINDUNG_1,10918,Meier_Daniel_1833__,,,,,,,,
10930_BINDUNG_1,10930,Vollenweider_Johann_1834__,,,,,,,,
10931_BINDUNG_1,10931,Strehler_Johannes___,,,,,,,,
10951_BINDUNG_1,10951,Hofstetter_Johann_Rudolf_1855__,,,,,,,,
10980_BINDUNG_1,10980,Meier_Johann_Jakob___,,,,,,,,
